work_year,experience_level,employment_type,job_title,salary,remote_ratio,company_size
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Machine Learning Engineer,204500,0,M
2023,SE,FT,Machine Learning Engineer,142200,0,M
2023,SE,FT,Data Analyst,140700,100,M
2023,SE,FT,Data Analyst,109600,100,M
2023,SE,FT,Machine Learning Engineer,278000,0,M
2023,SE,FT,Machine Learning Engineer,173000,0,M
2023,SE,FT,Data Analyst,110000,100,M
2023,SE,FT,Data Analyst,95000,100,M
2023,SE,FT,Data Engineer,305000,100,M
2023,SE,FT,Data Engineer,160000,100,M
2023,SE,FT,Data Engineer,175000,100,M
2023,SE,FT,Data Engineer,125000,100,M
2023,SE,FT,Data Analyst,85000,100,M
2023,SE,FT,Data Analyst,80000,100,M
2023,EN,FT,Data Scientist,24000,100,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Business Intelligence Engineer,259000,0,M
2023,SE,FT,Business Intelligence Engineer,138750,0,M
2023,SE,FT,Decision Scientist,185900,0,M
2023,SE,FT,Decision Scientist,129300,0,M
2023,SE,FT,Machine Learning Engineer,273400,0,M
2023,SE,FT,Machine Learning Engineer,182200,0,M
2023,SE,FT,Data Scientist,192000,100,M
2023,SE,FT,Data Scientist,178000,100,M
2023,SE,FT,Data Scientist,218000,100,M
2023,SE,FT,Data Scientist,85000,100,M
2023,SE,FT,Data Specialist,132000,0,M
2023,SE,FT,Data Specialist,71500,0,M
2023,SE,FT,Data Engineer,252000,0,M
2023,SE,FT,Data Engineer,129000,0,M
2023,SE,FT,Analytics Engineer,215050,0,M
2023,SE,FT,Analytics Engineer,113100,0,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Scientist,218000,100,M
2023,SE,FT,Data Scientist,85000,100,M
2023,MI,FT,Data Scientist,130000,0,M
2023,MI,FT,Data Scientist,85000,0,M
2023,EX,FT,Data Engineer,250000,100,M
2023,EX,FT,Data Engineer,200000,100,M
2023,SE,FT,Machine Learning Engineer,220000,100,M
2023,SE,FT,Machine Learning Engineer,170000,100,M
2023,SE,FT,Data Engineer,145000,0,M
2023,SE,FT,Data Engineer,115000,0,M
2023,SE,FT,Data Scientist,184000,0,M
2023,SE,FT,Data Scientist,123000,0,M
2023,MI,FT,Data Analyst,75000,100,M
2023,MI,FT,Data Analyst,65000,100,M
2023,SE,FT,Research Scientist,168400,0,M
2023,SE,FT,Research Scientist,90700,0,M
2023,SE,FT,Data Engineer,185900,0,M
2023,SE,FT,Data Engineer,129300,0,M
2023,SE,FT,Data Analyst,169000,0,M
2023,SE,FT,Data Analyst,110600,0,M
2023,SE,FT,Data Analyst,80000,0,M
2023,SE,FT,Data Analyst,70000,0,M
2023,SE,FT,Data Analyst,136505,100,M
2023,SE,FT,Data Analyst,100895,100,M
2023,SE,FT,Machine Learning Engineer,200000,100,M
2023,SE,FT,Machine Learning Engineer,150000,100,M
2023,SE,FT,Business Intelligence Engineer,202800,0,L
2023,SE,FT,Business Intelligence Engineer,104300,0,L
2023,SE,FT,Data Engineer,275300,100,M
2023,SE,FT,Data Engineer,183500,100,M
2023,SE,FT,Data Scientist,168400,0,M
2023,SE,FT,Data Scientist,105200,0,M
2023,MI,FT,Data Architect,240000,100,M
2023,MI,FT,Data Architect,150000,100,M
2023,MI,FT,Data Manager,130000,0,M
2023,MI,FT,Data Manager,120000,0,M
2023,MI,FT,Data Analyst,93000,100,L
2023,SE,FT,Applied Scientist,248100,0,M
2023,SE,FT,Applied Scientist,145900,0,M
2023,SE,FT,Data Analyst,177000,100,M
2023,SE,FT,Data Analyst,118000,100,M
2023,SE,FT,Data Analyst,120350,0,M
2023,SE,FT,Data Analyst,74400,0,M
2023,SE,FT,Data Engineer,190000,100,M
2023,SE,FT,Data Engineer,120000,100,M
2023,SE,FT,Research Scientist,248100,0,M
2023,SE,FT,Research Scientist,145900,0,M
2023,SE,FT,Data Scientist,170000,0,M
2023,SE,FT,Data Scientist,125000,0,M
2023,SE,FT,Data Engineer,105000,0,M
2023,SE,FT,Data Engineer,90000,0,M
2023,SE,FT,Machine Learning Engineer,317070,0,M
2023,SE,FT,Machine Learning Engineer,170730,0,M
2023,MI,FT,Machine Learning Engineer,170000,0,M
2023,MI,FT,Machine Learning Engineer,125000,0,M
2023,SE,FT,Data Engineer,158700,0,M
2023,SE,FT,Data Engineer,123906,0,M
2023,SE,FT,Applied Scientist,222200,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Engineer,166000,0,M
2023,SE,FT,Data Engineer,128000,0,M
2023,EX,FT,Data Engineer,333500,0,M
2023,EX,FT,Data Engineer,180500,0,M
2023,SE,FT,Machine Learning Engineer,242921,0,M
2023,SE,FT,Machine Learning Engineer,170045,0,M
2023,SE,FT,Research Scientist,248100,0,M
2023,SE,FT,Research Scientist,145900,0,M
2023,SE,FT,Business Intelligence Engineer,225000,0,M
2023,SE,FT,Business Intelligence Engineer,156400,0,M
2023,EX,FT,Data Engineer,257400,100,M
2023,EX,FT,Data Engineer,210600,100,M
2023,MI,FT,Data Operations Specialist,65000,0,M
2023,MI,FT,Data Operations Specialist,50000,0,M
2023,SE,FT,Data Engineer,293000,0,M
2023,SE,FT,Data Engineer,180000,0,M
2023,EX,FT,Director of Data Science,260000,100,M
2023,EX,FT,Director of Data Science,192000,100,M
2023,MI,FT,Machine Learning Scientist,170000,0,M
2023,MI,FT,Machine Learning Scientist,125000,0,M
2023,EN,FT,Business Intelligence Data Analyst,99000,100,L
2023,SE,FT,Data Analyst,130000,100,M
2023,SE,FT,Data Analyst,100000,100,M
2023,SE,FT,Machine Learning Engineer,233000,0,M
2023,SE,FT,Machine Learning Engineer,166000,0,M
2023,SE,FT,Data Engineer,185100,100,M
2023,SE,FT,Data Engineer,127600,100,M
2023,MI,FT,Data Analyst,105000,100,M
2023,MI,FT,Data Analyst,80000,100,M
2023,EX,FT,Data Analyst,160000,100,M
2023,EX,FT,Data Analyst,55000,100,M
2023,SE,FT,Machine Learning Engineer,241000,0,M
2023,SE,FT,Machine Learning Engineer,163000,0,M
2023,MI,FT,Data Scientist,120000,100,M
2023,MI,FT,Data Scientist,90000,100,M
2023,SE,FT,Data Scientist,218000,0,M
2023,SE,FT,Data Scientist,118000,0,M
2023,SE,FT,Data Scientist,210000,0,M
2023,SE,FT,Data Scientist,168000,0,M
2023,SE,FT,Machine Learning Engineer,311000,0,M
2023,SE,FT,Machine Learning Engineer,162540,0,M
2023,EX,FT,Data Scientist,258750,0,M
2023,EX,FT,Data Scientist,185000,0,M
2023,EX,FT,Data Scientist,225000,0,M
2023,EX,FT,Data Scientist,145000,0,M
2023,SE,FT,Machine Learning Engineer,226600,0,M
2023,SE,FT,Machine Learning Engineer,140100,0,M
2023,SE,FT,Data Scientist,190000,0,M
2023,SE,FT,Data Scientist,165000,0,M
2023,SE,FT,Data Scientist,175000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Machine Learning Engineer,247500,0,M
2023,SE,FT,Machine Learning Engineer,172200,0,M
2023,SE,FT,Machine Learning Engineer,247500,0,M
2023,SE,FT,Machine Learning Engineer,172200,0,M
2023,SE,FT,Data Engineer,153600,0,M
2023,SE,FT,Data Engineer,106800,0,M
2023,SE,FT,ETL Developer,182850,100,M
2023,SE,FT,ETL Developer,113000,100,M
2023,SE,FT,Data Engineer,150000,100,M
2023,SE,FT,Data Engineer,120000,100,M
2023,MI,FT,Data Analyst,105000,100,M
2023,MI,FT,Data Analyst,95000,100,M
2023,SE,FT,Data Architect,306000,100,M
2023,SE,FT,Data Architect,204000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,135000,100,M
2023,MI,FT,Data Analyst,126000,0,M
2023,MI,FT,Data Analyst,86400,0,M
2023,SE,FT,Data Engineer,232760,100,M
2023,SE,FT,Data Engineer,169280,100,M
2023,SE,FT,Data Analyst,136000,100,M
2023,SE,FT,Data Analyst,104000,100,M
2023,SE,FT,Data Scientist,185900,0,M
2023,SE,FT,Data Scientist,129300,0,M
2023,SE,FT,Data Scientist,168000,100,M
2023,SE,FT,Data Scientist,130000,100,M
2023,SE,FT,Data Scientist,185900,0,M
2023,SE,FT,Data Scientist,129300,0,M
2023,MI,FT,Data Engineer,162500,0,M
2023,MI,FT,Data Engineer,130000,0,M
2023,SE,FT,Data Scientist,240350,100,M
2023,SE,FT,Data Scientist,174800,100,M
2023,SE,FT,Machine Learning Engineer,247500,0,M
2023,SE,FT,Machine Learning Engineer,172200,0,M
2023,SE,FT,Data Engineer,154000,0,M
2023,SE,FT,Data Engineer,116000,0,M
2023,SE,FT,Data Scientist,168000,100,M
2023,SE,FT,Data Scientist,130000,100,M
2023,SE,FT,Data Analyst,153600,100,M
2023,SE,FT,Data Analyst,107500,100,M
2023,SE,FT,ML Engineer,178000,100,M
2023,SE,FT,ML Engineer,152000,100,M
2023,SE,FT,Applied Scientist,192000,100,M
2023,SE,FT,Applied Scientist,164000,100,M
2023,SE,FT,Data Scientist,233200,100,M
2023,SE,FT,Data Scientist,140000,100,M
2023,SE,FT,Data Engineer,194000,0,M
2023,SE,FT,Data Engineer,161000,0,M
2023,SE,FT,Business Intelligence Engineer,225000,0,M
2023,SE,FT,Business Intelligence Engineer,156400,0,M
2023,SE,FT,NLP Engineer,210000,100,M
2023,SE,FT,NLP Engineer,160000,100,M
2023,SE,FT,Data Analyst,153600,100,M
2023,SE,FT,Data Analyst,107500,100,M
2023,SE,FT,Data Engineer,185900,0,M
2023,SE,FT,Data Engineer,129300,0,M
2023,SE,FT,Data Scientist,145000,100,M
2023,SE,FT,Data Scientist,120000,100,M
2023,SE,FT,Data Analyst,206000,0,M
2023,SE,FT,Data Analyst,130000,0,M
2023,SE,FT,Data Analyst,153600,100,M
2023,SE,FT,Data Analyst,107500,100,M
2023,SE,FT,Data Engineer,241000,0,M
2023,SE,FT,Data Engineer,155000,0,M
2023,EX,FT,Data Engineer,194500,0,M
2023,EX,FT,Data Engineer,115500,0,M
2023,MI,FT,Data Specialist,110000,0,M
2023,MI,FT,Data Specialist,70000,0,M
2023,SE,FT,ML Engineer,199000,100,M
2023,SE,FT,ML Engineer,145000,100,M
2023,SE,FT,Data Scientist,200000,100,M
2023,SE,FT,Data Scientist,170000,100,M
2023,SE,FT,Data Scientist,150120,100,M
2023,SE,FT,Data Scientist,120096,100,M
2023,SE,FT,Machine Learning Engineer,253000,100,M
2023,SE,FT,Machine Learning Engineer,168000,100,M
2023,SE,FT,Data Scientist,200000,100,M
2023,SE,FT,Data Scientist,170000,100,M
2023,SE,FT,Decision Scientist,185900,0,M
2023,SE,FT,Decision Scientist,129300,0,M
2023,SE,FT,Analytics Engineer,178600,0,M
2023,SE,FT,Analytics Engineer,142880,0,M
2023,SE,FT,Data Science Manager,255000,0,M
2023,SE,FT,Data Science Manager,169000,0,M
2023,MI,FT,Data Scientist,155000,0,M
2023,MI,FT,Data Scientist,100000,0,M
2023,MI,FT,Data Engineer,151410,0,M
2023,MI,FT,Data Engineer,144200,0,M
2023,EN,FT,Data Scientist,151410,100,M
2023,EN,FT,Data Scientist,115360,100,M
2023,SE,FT,Data Engineer,252000,0,M
2023,SE,FT,Data Engineer,129000,0,M
2023,MI,FT,Analytics Engineer,193170,0,M
2023,MI,FT,Analytics Engineer,116480,0,M
2023,MI,FT,Applied Scientist,250000,0,M
2023,MI,FT,Applied Scientist,125000,0,M
2023,SE,FT,Data Engineer,146000,100,M
2023,SE,FT,Data Engineer,94000,100,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,EX,FT,Head of Data,329500,0,M
2023,EX,FT,Head of Data,269600,0,M
2023,SE,FT,Data Architect,250500,0,M
2023,SE,FT,Data Architect,159500,0,M
2023,EN,FT,Data Analyst,115000,0,M
2023,EN,FT,Data Analyst,105000,0,M
2023,SE,FT,Research Scientist,250000,0,M
2023,SE,FT,Research Scientist,170000,0,M
2023,SE,FT,Research Scientist,198800,0,M
2023,SE,FT,Research Scientist,105200,0,M
2023,EN,FT,Data Analyst,94035,100,M
2023,EN,FT,Data Analyst,57920,100,M
2023,SE,FT,Applied Scientist,222200,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Analyst,113600,0,M
2023,SE,FT,Data Analyst,60000,0,M
2023,SE,FT,Data Engineer,150000,100,M
2023,SE,FT,Data Engineer,130000,100,M
2023,SE,FT,Data Scientist,256000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Engineer,180000,100,M
2023,SE,FT,Data Engineer,165000,100,M
2023,SE,FT,Data Analyst,116000,100,M
2023,SE,FT,Data Analyst,78000,100,M
2023,SE,FT,Data Analyst,115934,100,M
2023,SE,FT,Data Analyst,81666,100,M
2023,SE,FT,Machine Learning Engineer,283200,0,M
2023,SE,FT,Machine Learning Engineer,188800,0,M
2023,SE,FT,Research Scientist,220000,0,M
2023,SE,FT,Research Scientist,150000,0,M
2023,SE,FT,Applied Scientist,192000,100,M
2023,SE,FT,Applied Scientist,164000,100,M
2023,SE,FT,Research Scientist,205640,0,M
2023,SE,FT,Research Scientist,142600,0,M
2023,SE,FT,Data Engineer,193200,100,M
2023,SE,FT,Data Engineer,156400,100,M
2023,SE,FT,Machine Learning Engineer,196000,0,M
2023,SE,FT,Machine Learning Engineer,121000,0,M
2023,SE,FT,Data Engineer,165000,0,M
2023,SE,FT,Data Engineer,132300,0,M
2023,SE,FT,Data Science Manager,328000,0,M
2023,SE,FT,Data Science Manager,211000,0,M
2023,SE,FT,Data Scientist,237000,100,M
2023,SE,FT,Data Scientist,201450,100,M
2023,SE,FT,ML Engineer,229000,0,M
2023,SE,FT,ML Engineer,206000,0,M
2023,SE,FT,Data Scientist,231000,100,M
2023,SE,FT,Data Scientist,134000,100,M
2023,SE,FT,ML Engineer,183750,0,M
2023,SE,FT,ML Engineer,165400,0,M
2023,MI,FT,Data Engineer,175000,0,M
2023,MI,FT,Data Engineer,125000,0,M
2023,SE,FT,Data Scientist,285800,0,M
2023,SE,FT,Data Scientist,154600,0,M
2023,SE,FT,Data Operations Engineer,289120,0,M
2023,SE,FT,Data Operations Engineer,192400,0,M
2023,SE,FT,Data Engineer,230000,0,M
2023,SE,FT,Data Engineer,166000,0,M
2023,MI,FT,AWS Data Architect,258000,100,L
2023,SE,FT,Data Scientist,225000,0,M
2023,SE,FT,Data Scientist,156400,0,M
2023,SE,FT,Data Engineer,190000,100,M
2023,SE,FT,Data Engineer,150000,100,M
2023,SE,FT,Data Scientist,196000,0,M
2023,SE,FT,Data Scientist,121000,0,M
2023,SE,FT,Data Scientist,219000,0,M
2023,SE,FT,Data Scientist,141000,0,M
2023,SE,FT,Data Engineer,230000,0,M
2023,SE,FT,Data Engineer,206000,0,M
2023,SE,FT,Applied Scientist,192000,0,M
2023,SE,FT,Applied Scientist,164000,0,M
2023,SE,FT,Data Analyst,147000,100,M
2023,SE,FT,Data Analyst,92000,100,M
2023,SE,FT,Machine Learning Engineer,200000,0,M
2023,SE,FT,Machine Learning Engineer,140000,0,M
2023,MI,FT,Data Manager,110000,0,M
2023,MI,FT,Data Manager,70000,0,M
2023,SE,FT,Data Engineer,284310,0,M
2023,SE,FT,Data Engineer,153090,0,M
2023,SE,FT,Machine Learning Engineer,261500,0,L
2023,SE,FT,Machine Learning Engineer,134500,0,L
2023,SE,FT,Data Analyst,145000,100,M
2023,SE,FT,Data Analyst,106000,100,M
2023,SE,FT,Data Scientist,190000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Analytics Engineer,275300,100,M
2023,SE,FT,Analytics Engineer,183500,100,M
2023,SE,FT,ETL Developer,182850,100,M
2023,SE,FT,ETL Developer,113000,100,M
2023,SE,FT,Business Intelligence Engineer,202800,0,L
2023,SE,FT,Business Intelligence Engineer,104300,0,L
2023,SE,FT,Data Engineer,215000,0,M
2023,SE,FT,Data Engineer,175000,0,M
2023,MI,FT,Data Engineer,162500,0,M
2023,MI,FT,Data Engineer,130000,0,M
2023,MI,FT,Data Scientist,140000,100,M
2023,MI,FT,Data Scientist,115000,100,M
2023,SE,FT,Data Engineer,136600,100,M
2023,SE,FT,Data Engineer,109280,100,M
2023,SE,FT,Machine Learning Engineer,221000,0,M
2023,SE,FT,Machine Learning Engineer,185000,0,M
2023,MI,FT,BI Data Analyst,70000,100,M
2023,SE,FT,Research Engineer,281000,0,M
2023,SE,FT,Research Engineer,196000,0,M
2023,SE,FT,Data Engineer,146000,0,M
2023,SE,FT,Data Engineer,94000,0,M
2023,EN,FT,Data Integration Specialist,69500,100,M
2023,EN,FT,Data Integration Specialist,46400,100,M
2023,SE,FT,Data Engineer,185000,100,M
2023,SE,FT,Data Engineer,150000,100,M
2023,SE,FT,Data Engineer,145000,0,M
2023,SE,FT,Data Engineer,115000,0,M
2023,SE,FT,Data Engineer,254000,0,M
2023,SE,FT,Data Engineer,200000,0,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Architect,285000,100,M
2023,SE,FT,Data Architect,210000,100,M
2023,EN,FT,Data Analyst,69525,100,M
2023,EN,FT,Data Analyst,61800,100,M
2023,SE,FT,Data Scientist,192000,0,M
2023,SE,FT,Data Scientist,164000,0,M
2023,SE,FT,ML Engineer,178000,0,M
2023,SE,FT,ML Engineer,152000,0,M
2023,EN,FT,Data Scientist,40000,100,M
2023,SE,FT,Data Analyst,125000,0,M
2023,SE,FT,Data Analyst,95000,0,M
2023,SE,FT,Data Visualization Analyst,130000,0,M
2023,SE,FT,Data Visualization Analyst,110000,0,M
2023,SE,FT,Data Engineer,145000,0,M
2023,SE,FT,Data Engineer,120000,0,M
2023,SE,FT,Machine Learning Engineer,283200,0,M
2023,SE,FT,Machine Learning Engineer,188800,0,M
2023,SE,FT,Data Scientist,140000,0,M
2023,SE,FT,Data Scientist,105000,0,M
2023,EN,FT,Data Scientist,130001,100,M
2023,EN,FT,Data Scientist,71907,100,M
2023,SE,FT,Data Architect,205000,100,M
2023,SE,FT,Data Architect,150000,100,M
2023,EX,FT,Head of Data,204500,0,M
2023,EX,FT,Head of Data,142200,0,M
2023,SE,FT,Data Scientist,150000,100,M
2023,SE,FT,Data Scientist,130000,100,M
2023,MI,FT,Data Engineer,120000,0,M
2023,MI,FT,Data Engineer,120000,0,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Analyst,110000,100,M
2023,SE,FT,Data Analyst,90000,100,M
2023,EN,FT,BI Data Analyst,60000,100,M
2023,SE,FT,Data Modeler,168400,0,M
2023,SE,FT,Data Modeler,90700,0,M
2023,SE,FT,Data Analyst,150000,100,M
2023,SE,FT,Data Analyst,95000,100,M
2023,SE,FT,Data Engineer,161000,0,M
2023,SE,FT,Data Engineer,85000,0,M
2023,SE,FT,Research Engineer,240000,100,M
2023,SE,FT,Research Engineer,157250,100,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Scientist,277500,0,M
2023,SE,FT,Data Scientist,206000,0,M
2023,MI,FT,Machine Learning Engineer,165000,0,M
2023,MI,FT,Machine Learning Engineer,150000,0,M
2023,SE,FT,Applied Scientist,222200,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Scientist,236500,0,M
2023,SE,FT,Data Scientist,176000,0,M
2023,SE,FT,Applied Scientist,260000,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Data Engineer,171250,0,M
2023,SE,FT,Data Engineer,113750,0,M
2023,EN,FT,Cloud Data Engineer,100000,50,L
2023,SE,FT,Data Engineer,146000,0,M
2023,SE,FT,Data Engineer,75000,0,M
2023,SE,FT,Data Engineer,146000,0,M
2023,SE,FT,Data Engineer,75000,0,M
2023,EN,FT,Research Scientist,150000,0,M
2023,EN,FT,Research Scientist,100000,0,M
2023,SE,FT,Data Analyst,62000,0,M
2023,SE,FT,Data Analyst,55000,0,M
2023,MI,FT,Data Analytics Manager,155000,0,M
2023,MI,FT,Data Analytics Manager,140000,0,M
2023,SE,FT,Machine Learning Engineer,247500,0,M
2023,SE,FT,Machine Learning Engineer,172200,0,M
2023,MI,FT,Data Specialist,110000,0,M
2023,MI,FT,Data Specialist,70000,0,M
2023,SE,FT,Machine Learning Engineer,230000,0,M
2023,SE,FT,Machine Learning Engineer,140100,0,M
2023,SE,FT,Machine Learning Engineer,297300,100,M
2023,SE,FT,Machine Learning Engineer,198200,100,M
2023,MI,FT,Data Engineer,204000,100,M
2023,MI,FT,Data Engineer,161500,100,M
2023,MI,FT,Data Specialist,87500,100,M
2023,MI,FT,Data Specialist,62500,100,M
2023,SE,FT,Data Analyst,160000,100,M
2023,SE,FT,Data Analyst,135000,100,M
2023,SE,FT,Machine Learning Engineer,216000,100,M
2023,SE,FT,Machine Learning Engineer,184000,100,M
2023,SE,FT,Research Engineer,253000,100,M
2023,SE,FT,Research Engineer,156400,100,M
2023,SE,FT,Data Engineer,265000,100,M
2023,SE,FT,Data Engineer,200000,100,M
2023,SE,FT,Data Engineer,217000,100,M
2023,SE,FT,Data Engineer,185000,100,M
2023,SE,FT,Data Analyst,83000,100,M
2023,SE,FT,Data Analyst,72000,100,M
2023,SE,FT,Data Analyst,208450,100,M
2023,SE,FT,Data Analyst,170550,100,M
2023,SE,FT,Machine Learning Engineer,200000,0,M
2023,SE,FT,Machine Learning Engineer,130000,0,M
2023,SE,FT,Data Scientist,190000,0,M
2023,SE,FT,Data Scientist,165000,0,M
2023,EN,FT,Research Engineer,165000,0,M
2023,EN,FT,Research Engineer,145000,0,M
2023,SE,FT,Applied Scientist,222200,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,EX,FT,Director of Data Science,336400,0,M
2023,EX,FT,Director of Data Science,201900,0,M
2023,MI,FT,Data Scientist,189750,0,M
2023,MI,FT,Data Scientist,131100,0,M
2023,MI,FT,Data Science Manager,270000,100,M
2023,MI,FT,Data Science Manager,95000,100,M
2023,SE,FT,Data Engineer,170000,0,M
2023,SE,FT,Data Engineer,120000,0,M
2023,MI,FT,Data Engineer,117300,0,M
2023,MI,FT,Data Engineer,69000,0,M
2023,SE,FT,Data Engineer,182000,100,M
2023,SE,FT,Data Engineer,144000,100,M
2023,MI,FT,Data Science Lead,244000,0,M
2023,MI,FT,Data Science Lead,200000,0,M
2023,SE,FT,Data Analyst,120000,100,M
2023,SE,FT,Data Analyst,100000,100,M
2023,MI,FT,Data Engineer,260000,0,M
2023,MI,FT,Data Engineer,175000,0,M
2023,SE,FT,Data Engineer,190000,0,M
2023,SE,FT,Data Engineer,150000,0,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Machine Learning Engineer,250000,0,M
2023,SE,FT,Machine Learning Engineer,100000,0,M
2023,SE,FT,Machine Learning Engineer,225000,100,M
2023,SE,FT,Machine Learning Engineer,175000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,210000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,SE,FT,Data Scientist,236500,0,M
2023,SE,FT,Data Scientist,176000,0,M
2023,MI,FT,Data Scientist,105000,0,M
2023,MI,FT,Data Scientist,102500,0,M
2023,SE,FT,Research Engineer,370000,0,M
2023,SE,FT,Research Engineer,200000,0,M
2023,SE,FT,Data Engineer,260000,0,M
2023,SE,FT,Data Engineer,225000,0,M
2023,SE,FT,Research Scientist,370000,0,M
2023,SE,FT,Research Scientist,200000,0,M
2023,MI,FT,Data Engineer,186600,100,M
2023,MI,FT,Data Engineer,116500,100,M
2023,SE,FT,Data Science Manager,299500,0,M
2023,SE,FT,Data Science Manager,245100,0,M
2023,SE,FT,Machine Learning Scientist,222000,100,M
2023,SE,FT,Machine Learning Scientist,138000,100,M
2023,SE,FT,Machine Learning Scientist,292000,100,M
2023,SE,FT,Machine Learning Scientist,164500,100,M
2023,SE,FT,Machine Learning Scientist,292200,100,M
2023,SE,FT,Machine Learning Scientist,164500,100,M
2023,SE,FT,Data Engineer,163800,0,M
2023,SE,FT,Data Engineer,126000,0,M
2023,SE,FT,Data Scientist,160000,0,M
2023,SE,FT,Data Scientist,120000,0,M
2023,SE,FT,Data Analyst,140000,0,M
2023,SE,FT,Data Analyst,120000,0,M
2023,SE,FT,Computer Vision Engineer,280000,0,M
2023,SE,FT,Computer Vision Engineer,210000,0,M
2023,MI,FT,Data Scientist,170000,100,M
2023,MI,FT,Data Scientist,150000,100,M
2023,MI,FT,Machine Learning Engineer,200000,100,M
2023,MI,FT,Machine Learning Engineer,170000,100,M
2023,EX,FT,Director of Data Science,225000,100,M
2023,EX,FT,Director of Data Science,175000,100,M
2023,SE,FT,Data Science Consultant,189750,0,M
2023,SE,FT,Data Science Consultant,131100,0,M
2023,SE,FT,Data Analyst,123400,100,M
2023,SE,FT,Data Analyst,82200,100,M
2023,EX,FT,Applied Machine Learning Engineer,225000,100,M
2023,SE,FT,Data Engineer,161800,0,M
2023,SE,FT,Data Engineer,121400,0,M
2023,SE,FT,Research Scientist,285000,0,M
2023,SE,FT,Research Scientist,193900,0,M
2023,SE,FT,Analytics Engineer,240000,0,M
2023,SE,FT,Analytics Engineer,196000,0,M
2023,SE,FT,Data Scientist,214000,0,M
2023,SE,FT,Data Scientist,164000,0,M
2023,SE,FT,Decision Scientist,170000,100,M
2023,SE,FT,Decision Scientist,155000,100,M
2023,SE,FT,Data Analyst,125000,0,M
2023,SE,FT,Data Analyst,98000,0,M
2023,SE,FT,Machine Learning Engineer,199000,100,M
2023,SE,FT,Machine Learning Engineer,145000,100,M
2023,SE,FT,Machine Learning Engineer,260000,100,M
2023,SE,FT,Machine Learning Engineer,200000,100,M
2023,SE,FT,Decision Scientist,185900,0,M
2023,SE,FT,Decision Scientist,129300,0,M
2023,EX,FT,Data Engineer,200000,0,M
2023,EX,FT,Data Engineer,145000,0,M
2023,SE,FT,Data Engineer,175000,0,M
2023,SE,FT,Data Engineer,120000,0,M
2023,SE,FT,Data Engineer,145000,0,M
2023,SE,FT,Data Engineer,120000,0,M
2023,SE,FT,Data Engineer,252000,0,M
2023,SE,FT,Data Engineer,129000,0,M
2023,SE,FT,Data Analyst,142000,0,M
2023,SE,FT,Data Analyst,87500,0,M
2023,SE,FT,Applied Scientist,222200,0,L
2023,SE,FT,Applied Scientist,136000,0,L
2023,SE,FT,Machine Learning Engineer,220000,100,M
2023,SE,FT,Machine Learning Engineer,165000,100,M
2023,SE,FT,Data Scientist,195000,0,M
2023,SE,FT,Data Scientist,160000,0,M
2023,SE,FT,Data Scientist,275300,100,M
2023,SE,FT,Data Scientist,183500,100,M
2023,SE,FT,Data Scientist,175000,100,M
2023,SE,FT,Data Scientist,145000,100,M
2023,MI,FT,Data Analyst,105000,0,M
2023,MI,FT,Data Analyst,85000,0,M
2023,SE,FT,Data Scientist,175000,100,M
2023,SE,FT,Data Scientist,160000,100,M
2023,MI,FT,Data Engineer,162500,0,M
2023,MI,FT,Data Engineer,130000,0,M
